"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"P03689","Trevor PEARCE","SCS2","Director General","Director's Office","Home Office","SOCA","SOCA Board","0870 496 7622","N/D","XX","1345007","1.00","145000","149999","","Operational Delivery","Trevor Pearce is on temporary promotion","1"
"P03690","Robert Lauder","SCS2","Executive Director Operational Delivery","Operational Delivery","Home Office","SOCA","Operational Delivery","0870 496 7622","N/D","P03689","91799006","1.00","105000","109999","","Operational Delivery","Robert Lauder is on temporary promotion","1"
"P03691","""Vacant""","SCS2","Executive Director Capability and Service Development","Capability and Service Delivery","Home Office","SOCA","Capability and Service Delivery","0870 496 7622","N/D","P03689","22649864","1.00","145000","149999","","Operational Delivery","Vacant","1"
"P04373","Gerald LIDDELL","SCS2","Executive Director Strategy and Prevention","Strategy and Prevention","Home Office","SOCA","Strategy and Prevention","0870 496 7622","N/D","P03689","22356100","1.00","100000","104999","","Operational Delivery","Gerald Liddell is on temporary promotion","1"
"P03688","Peter DAVIES","SCS2","Chief Executive Officer CEOP","Child Exploitation Online Protection","Home Office","SOCA","Child Exploitation Online Protection","0870 496 7622","N/D","P03689","3736414","1.00","130000","134999","","Operational Delivery","Peter Davies is on secondment to SOCA","1"
